iso2,iso3,country,group,year,year_date,var,obs_value,var_code,var_long,var_axis
NO,NOR,Norway,Neighbouring,2017,2017-01-01,4.2.2,78.801,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
NO,NOR,Norway,Neighbouring,2017,2017-01-01,4.3.1,1.8203,resource_prod,Resource productivity,Resource productivity (PPS per kg)
NO,NOR,Norway,Neighbouring,2017,2017-01-01,4.3.2,0.16817394,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
NO,NOR,Norway,Neighbouring,2017,2017-01-01,4.3.3,14.215,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
NO,NOR,Norway,Neighbouring,2018,2018-01-01,1.1.1,0.8,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
NO,NOR,Norway,Neighbouring,2018,2018-01-01,1.2.1,2450.023458,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
NO,NOR,Norway,Neighbouring,2018,2018-01-01,1.2.2,12.54630138,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
NO,NOR,Norway,Neighbouring,2018,2018-01-01,2.1.1,0.95,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,2.1.2,0.137384741,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,2.1.3,0.1845,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,2.2.1,1.08,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,2.2.2,0.626810736,non_rd_innov_exp,Non-R&D innovation expenditures,Non-R&D innovation expenditures (percentage of turnover)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,2.2.3,5878.967005,innov_exp_per_emp,Innovation expenditures per person employed,Innovation expenditure per person employed
NO,NOR,Norway,Neighbouring,2018,2018-01-01,2.3.1,42,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
NO,NOR,Norway,Neighbouring,2018,2018-01-01,3.1.1,43.28424316,sme_prod_innov,SMEs introducing product innovations,SMEs introducing product innovation (percentage of SMEs)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,3.1.2,50.00553649,sme_proc_innov,SMEs introducing business process innovations,SMEs introducing business process innovations (percentage of SMEs)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,3.2.1,21.65873104,sme_innov_collab,Innovative SMEs collaborating with others,Innovative SMEs collaborating with others (percentage of SMEs)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,3.2.2,532.4897681,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
NO,NOR,Norway,Neighbouring,2018,2018-01-01,3.2.3,8.8,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
NO,NOR,Norway,Neighbouring,2018,2018-01-01,3.3.1,2.85054512,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,3.3.2,1.905273761,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,3.3.3,0.383033472,design_apps,Design applications,Design applications per billion GDP (in PPS)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,4.1.2,61.88416077,innov_firm_emp,Employment in innovative enterprises,Employment in innovative enterprises
NO,NOR,Norway,Neighbouring,2018,2018-01-01,4.2.1,14.22840376,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
NO,NOR,Norway,Neighbouring,2018,2018-01-01,4.2.2,78.3196,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
NO,NOR,Norway,Neighbouring,2018,2018-01-01,4.2.3,6.159724497,new_innov_sales,Sales of new-to-market and new-to-firm innovations,Sales of new-to-market and new-to-enterprise innovations as a percentage of turnover
NO,NOR,Norway,Neighbouring,2018,2018-01-01,4.3.1,1.4559,resource_prod,Resource productivity,Resource productivity (PPS per kg)
NO,NOR,Norway,Neighbouring,2018,2018-01-01,4.3.2,0.171577033,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
NO,NOR,Norway,Neighbouring,2018,2018-01-01,4.3.3,12.215,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
NO,NOR,Norway,Neighbouring,2019,2019-01-01,1.1.1,0.8,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
NO,NOR,Norway,Neighbouring,2019,2019-01-01,1.2.1,2597.99657,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
NO,NOR,Norway,Neighbouring,2019,2019-01-01,1.2.2,12.02936895,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
NO,NOR,Norway,Neighbouring,2019,2019-01-01,2.1.1,0.98,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
NO,NOR,Norway,Neighbouring,2019,2019-01-01,2.1.2,0.105408937,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
NO,NOR,Norway,Neighbouring,2019,2019-01-01,2.1.3,0.221,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
NO,NOR,Norway,Neighbouring,2019,2019-01-01,2.2.1,1.1,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
NO,NOR,Norway,Neighbouring,2019,2019-01-01,2.3.1,39.6,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
NO,NOR,Norway,Neighbouring,2019,2019-01-01,3.2.2,527.7947677,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
NO,NOR,Norway,Neighbouring,2019,2019-01-01,3.2.3,9.1,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
NO,NOR,Norway,Neighbouring,2019,2019-01-01,3.3.1,2.912008701,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
NO,NOR,Norway,Neighbouring,2019,2019-01-01,3.3.2,2.282929977,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
NO,NOR,Norway,Neighbouring,2019,2019-01-01,3.3.3,0.479866531,design_apps,Design applications,Design applications per billion GDP (in PPS)
NO,NOR,Norway,Neighbouring,2019,2019-01-01,4.2.1,12.10108487,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
NO,NOR,Norway,Neighbouring,2019,2019-01-01,4.2.2,76.8835,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
NO,NOR,Norway,Neighbouring,2019,2019-01-01,4.3.1,1.6833,resource_prod,Resource productivity,Resource productivity (PPS per kg)
NO,NOR,Norway,Neighbouring,2019,2019-01-01,4.3.2,0.165896285,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
NO,NOR,Norway,Neighbouring,2019,2019-01-01,4.3.3,9.36,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
NO,NOR,Norway,Neighbouring,2020,2020-01-01,1.1.1,0.8,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
NO,NOR,Norway,Neighbouring,2020,2020-01-01,1.2.1,2719.674067,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
NO,NOR,Norway,Neighbouring,2020,2020-01-01,1.2.2,12.02623219,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
NO,NOR,Norway,Neighbouring,2020,2020-01-01,1.2.3,21.06625868,for_doc_stud_pct,Foreign doctorate students as a % of all doctorate students,Foreign doctorate students as a percentage of all doctorate students
NO,NOR,Norway,Neighbouring,2020,2020-01-01,2.1.1,0.98,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,2.1.2,0.101975919,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,2.1.3,0.2281,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,2.2.1,1.05,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,2.2.2,0.680572643,non_rd_innov_exp,Non-R&D innovation expenditures,Non-R&D innovation expenditures (percentage of turnover)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,2.2.3,6087.273461,innov_exp_per_emp,Innovation expenditures per person employed,Innovation expenditure per person employed
NO,NOR,Norway,Neighbouring,2020,2020-01-01,2.3.1,41.6,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
NO,NOR,Norway,Neighbouring,2020,2020-01-01,3.1.1,44.7794351,sme_prod_innov,SMEs introducing product innovations,SMEs introducing product innovation (percentage of SMEs)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,3.1.2,51.56035121,sme_proc_innov,SMEs introducing business process innovations,SMEs introducing business process innovations (percentage of SMEs)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,3.2.1,28.02284989,sme_innov_collab,Innovative SMEs collaborating with others,Innovative SMEs collaborating with others (percentage of SMEs)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,3.2.2,562.2899389,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
NO,NOR,Norway,Neighbouring,2020,2020-01-01,3.2.3,8.4,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
NO,NOR,Norway,Neighbouring,2020,2020-01-01,3.3.1,3.723530201,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,3.3.2,2.600231333,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,3.3.3,0.544098106,design_apps,Design applications,Design applications per billion GDP (in PPS)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,4.1.2,73.44490875,innov_firm_emp,Employment in innovative enterprises,Employment in innovative enterprises
NO,NOR,Norway,Neighbouring,2020,2020-01-01,4.2.1,14.47959698,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
NO,NOR,Norway,Neighbouring,2020,2020-01-01,4.2.2,77.1706,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
NO,NOR,Norway,Neighbouring,2020,2020-01-01,4.2.3,7.251020703,new_innov_sales,Sales of new-to-market and new-to-firm innovations,Sales of new-to-market and new-to-enterprise innovations as a percentage of turnover
NO,NOR,Norway,Neighbouring,2020,2020-01-01,4.3.1,1.8599,resource_prod,Resource productivity,Resource productivity (PPS per kg)
NO,NOR,Norway,Neighbouring,2020,2020-01-01,4.3.2,0.158965896,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
NO,NOR,Norway,Neighbouring,2020,2020-01-01,4.3.3,9.265,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
NO,NOR,Norway,Neighbouring,2021,2021-01-01,1.1.1,0.9,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
NO,NOR,Norway,Neighbouring,2021,2021-01-01,1.2.1,3025.572046,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
NO,NOR,Norway,Neighbouring,2021,2021-01-01,1.2.2,11.91527907,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
NO,NOR,Norway,Neighbouring,2021,2021-01-01,1.2.3,21.63912461,for_doc_stud_pct,Foreign doctorate students as a % of all doctorate students,Foreign doctorate students as a percentage of all doctorate students
NO,NOR,Norway,Neighbouring,2021,2021-01-01,1.3.1,55.8,broadband_pen,Broadband penetration,Broadband penetration
NO,NOR,Norway,Neighbouring,2021,2021-01-01,2.1.1,1,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
NO,NOR,Norway,Neighbouring,2021,2021-01-01,2.1.2,0.087706009,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
NO,NOR,Norway,Neighbouring,2021,2021-01-01,2.1.3,0.2204,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
NO,NOR,Norway,Neighbouring,2021,2021-01-01,2.2.1,1.13,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
NO,NOR,Norway,Neighbouring,2021,2021-01-01,2.3.1,44.4,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
